section_id,road_number,road_name,road_start,road_end,section_order,province,district,commune,management,start_km,end_km,length,width,road_class,terrain,temperature,moisture,surface_type,condition_class,pavement_age,traffic_level,traffic_growth,lanes,road_type,roughness,structural_no,aadt_motorcyle,aadt_carsmall,aadt_carmedium,aadt_delivery,aadt_4wheel,aadt_smalltruck,aadt_mediumtruck,aadt_largetruck,aadt_articulatedtruck,aadt_smallbus,aadt_mediumbus,aadt_largebus,aadt_total
212TH00053-01,520,Thị trấn Bến Sung - Bến En,"Thị trấn Bến Sung, huyện Như Thanh","Vường QG Bến En, huyện Như Thanh",1,Thanh Hoa,TH,,2,0,48,48,9,4,3,1,4,3,2,3,5,2,4,1,4,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
212TH00054-01,506D,Thọ Minh - Kiên Thọ,"Xã Thọ Minh, huyện Thọ Xuân","Xã Kiên Thọ, huyện Ngọc Lặc",1,Thanh Hoa,TH,,2,0,10.1,10.1,3.5,6,2,1,4,3,2,3,5,4,1,1,4,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
212TH00055-01,521B,Cành Nàng - Lũng Cao,"xã Cành Nàng, huyện Bá Thước","xã Lũng Cao, huyện Bá Thước",1,Thanh Hoa,BT,,2,0,34.16,34.16,3.5,6,3,1,4,3,3,3,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
212TH00056-01,521E,Tén Tằn - Quang Chiểu - Mường Chanh,"Km111+330, QL.15C","Mốc biên giới Việt Lào (mốc 294), xã Mường Chanh",1,Thanh Hoa,ML,,2,0,25.9,25.9,3.5,6,3,1,4,3,4,3,3,4,1,1,12,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
212TH00057-01,521D,TT Mường Lát - Mường Lý,"Km98+070, QL.15C","Km 29+600, QL.16",1,Thanh Hoa,ML,,2,0,13.7,13.7,3.5,7,3,1,4,3,4,3,2,5,1,1,12,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
212TH00058-01,530B,TT Lang Chánh - Trung Hạ,"Thị trấn Lang Chánh, huyện Lang Chánh","Xã Trung Hạ, huyện Quan Sơn",1,Thanh Hoa,LC,,2,0,36.5,36.5,3.5,7,3,1,4,3,4,3,3,5,1,1,12,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
212TH00059-01,520B,Xuân Quỳ - Thanh Quân,"Xã Xuân Quỳ, huyện Như Xuân","Xã Thanh Quân, huyện Như Xuân",1,Thanh Hoa,NX,,2,0,24.73,24.73,3.5,6,2,1,4,3,2,2,5,4,1,1,4,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213BT00001-01,213,ĐH-BT.02: La Hán - Tân Lập - Hạ Trung - Lương Nội,Ngã ba La Hán đi Tân Lập,"Tràn Mó Tôm, Lương Nội",1,Thanh Hoa,BT,,3,0,7,7,3.5,6,3,1,4,3,3,4,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213BT00002-01,213,ĐH-BT.03: UBND xã Lương Trung – Trung Dương – Cẩm Quý,Phố Lương Trung,"Thôn Trung Dương, xã Lương Trung",1,Thanh Hoa,BT,,3,0,17,17,3.5,7,3,1,4,3,3,4,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213BT00003-01,213,ĐH-BT.05: UBND xã Ban Công – Cổ Lũng - Hòa Bình,UBND xã Ban Công,Làng Khuyn xã Cổ Lũng,1,Thanh Hoa,BT,,3,0,6,6,3.5,8,3,1,4,5,5,8,1,5,1,2,22,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213BT00004-01,213,ĐH-BT.06: QL217 – Hang cá thần Văn Nho – Thôn Pặt Kỳ Tân,"Làng Cha, xã Thiết Kế",Thôn Pặt xã Kỳ Tân,1,Thanh Hoa,BT,,3,0,14,14,3.5,8,3,1,4,5,3,7,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213BT00005-01,213,ĐH-BT.07: Phố Đoàn Lũng Niêm – Đông Điểng Thành Sơn,"Phố Đoàn, xã Lũng Niêm","Đông Điểng, Thành Sơn",1,Thanh Hoa,BT,,3,0,1.4,1.4,3.5,8,3,1,4,4,3,4,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213BT00006-01,213,ĐH-BT.08: Thôn Giổi ái Thượng – Trạm Xá Điền Quang,Thôn Giổi,Thôn Lùng xã Điền Quang,1,Thanh Hoa,BT,,3,0,10,10,3.5,6,3,1,4,3,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213BT00007-01,213,ĐH-BT.09: UBND xã ái Thượng – Điền Giang Điền Lư,Thôn Trung tâm xã Ái Thượng,Ngã ba Kẹm xã Điền Lư,1,Thanh Hoa,BT,,3,0,4,4,3,8,3,1,4,3,3,5,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213BT00008-01,213, ĐH-BT.10: Ngã ba đầu cầu Hón Nga – Ngã ba đầu cầu Đại Lạn,Phố Đồng Tâm 3 xã Thiết Ống,"Cầu Đài Lạn, xã Điền Trung",1,Thanh Hoa,BT,,3,0,6,6,3.5,7,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213BT00010-01,213,ĐH-BT.11: Bản Đào Điền Quang – UBND xã Điền Thượng,"Thôn Đào, xã Điền Quang",UBND xã Điền Thượng,1,Thanh Hoa,BT,,3,0,5,5,3.5,8,3,1,4,3,3,5,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213CT00001-01,213,QL217 - Cam Lien,QL217 (Cam Thanh),UBND xa Cam Lien,1,Thanh Hoa,CT,,3,0,6,6,3.5,6,3,1,4,3,3,9,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00002-01,213,QL217-Phang Khanh,QL217 (Cam Thanh),"Xã Điền Trung, Bá Thước",1,Thanh Hoa,CT,,3,0,11.26,10.26,3.5,6,3,1,4,3,4,10,6,4,1,1,12,4,1000,100,180,80,80,300,120,40,0,80,20,0,2000
213CT00003-01,213,QL217 - Thach Son,QL217 (Cam Thach),"Thon Thach Son, Cam Thach",1,Thanh Hoa,CT,,3,0,6.5,6.5,3.5,6,3,1,4,4,3,7,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213CT00004-01,213,QL217 - Suoi ca Cam Luong,QL217 (Cam Thach),"Suoi ca than, Cam Luong",1,Thanh Hoa,CT,,3,0,3,3,3.5,6,3,1,4,3,4,10,5,4,1,1,12,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213CT00005-01,213,Cam Long - Cam Phu,Cam Long,Cam Phu,1,Thanh Hoa,CT,,3,0,7,7,3.5,7,3,1,4,3,3,11,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213CT00006-01,213,D. HCM - Cam Giang - Cam Luong,D. HCM (Cam Tu),Xa Cam Luong,1,Thanh Hoa,CT,,3,0,8,8,3.5,6,3,1,4,3,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00006-02,213,D. HCM - Cam Giang - Cam Luong,D. HCM (Cam Tu),Xa Cam Luong,2,Thanh Hoa,CT,,3,8,10,2,3.5,6,3,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00006-03,213,D. HCM - Cam Giang - Cam Luong,D. HCM (Cam Tu),Xa Cam Luong,3,Thanh Hoa,CT,,3,10,12.5,2.5,3.5,6,3,1,4,3,3,9,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00007-01,213,QL217 - Binh Hoa,"QL217, xa Cam Binh","Thon Binh Hoa, xa Cam Binh",1,Thanh Hoa,CT,,3,0,1,1,3.5,6,3,1,4,3,3,9,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213CT00007-02,213,QL217 - Binh Hoa,"QL217, xa Cam Binh","Thon Binh Hoa, xa Cam Binh",2,Thanh Hoa,CT,,3,1,3.5,2.5,3.5,6,3,1,4,1,3,9,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213CT00008-01,213,Doi Lim - Eo Chim,"Doi Lim, xa Cam Tu","Thon Eo Chim, huyen Ba Thuoc",1,Thanh Hoa,CT,,3,0,19,19,3.5,6,3,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00009-01,213,D. HCM - Dai Dong 3 - To 3 T.tran Cam Thuy,D. HCM (Cam Son),To 3 T.tran Cam Thuy,1,Thanh Hoa,CT,,3,0,2,2,3.5,7,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213CT00009-02,213,D. HCM - Dai Dong 3 - To 3 T.tran Cam Thuy,D. HCM (Cam Son),To 3 T.tran Cam Thuy,2,Thanh Hoa,CT,,3,2,3,1,3.5,7,3,1,4,1,3,11,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00010-01,213,QL217 Cam Ngoc - Cam Luong,QL217 Cam Ngoc,Giao voi duong Cam Tam - Thach Binh tai xa Cam Luong,1,Thanh Hoa,CT,,3,0,7,7,3.5,6,3,1,4,3,3,11,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00011-01,213,Cam Tam - Thach Binh,"TL518, xa Cam Tam","het xa Cam Long, giap xa Thach Binh, huyen Thach Thanh",1,Thanh Hoa,CT,,3,0,7,7,3.5,6,3,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00011-02,213,Cam Tam - Thach Binh,"TL518, xa Cam Tam","het xa Cam Long, giap xa Thach Binh, huyen Thach Thanh",2,Thanh Hoa,CT,,3,7,8,1,3.5,6,3,1,4,3,3,11,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00011-03,213,Cam Tam - Thach Binh,"TL518, xa Cam Tam","het xa Cam Long, giap xa Thach Binh, huyen Thach Thanh",3,Thanh Hoa,CT,,3,8,9.5,1.5,3.5,6,3,1,4,3,3,7,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00011-04,213,Cam Tam - Thach Binh,"TL518, xa Cam Tam","het xa Cam Long, giap xa Thach Binh, huyen Thach Thanh",4,Thanh Hoa,CT,,3,9.5,15,5.5,3.5,6,3,1,4,3,3,10,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00011-05,213,Cam Tam - Thach Binh,"TL518, xa Cam Tam","het xa Cam Long, giap xa Thach Binh, huyen Thach Thanh",5,Thanh Hoa,CT,,3,15,19.5,4.5,3.5,6,3,1,4,3,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213CT00012-01,213,QL217 - Cam Phu,"QL217, xa Cam Tam",Giao voi duong Cam Tam - Thach Binh tai xa Cam Phu,1,Thanh Hoa,CT,,3,0,1.5,1.5,3.5,6,3,1,4,3,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213CT00013-01,213,"QL217 - Dap Thung Bang, Cam Ngoc - noi D. HCM tai Cam Phong","QL217, xa Cam Ngoc","Giao voi D. HCM, xa Cam Phong",1,Thanh Hoa,CT,,3,0,4.5,4.5,3.5,7,3,1,4,4,3,9,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213CT00013-02,213,"QL217 - Dap Thung Bang, Cam Ngoc - noi D. HCM tai Cam Phong","QL217, xa Cam Ngoc","Giao voi D. HCM, xa Cam Phong",2,Thanh Hoa,CT,,3,4.5,6,1.5,3.5,7,3,1,4,5,3,9,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213CT00014-01,213,QL217 Tay Son - Lang Lua - D. HCM,"QL217, T.tran Cam Thuy","Giao vo D. HCM, xa Cam Son",1,Thanh Hoa,CT,,3,0,3.5,3.5,3.5,7,1,1,4,3,4,11,5,5,1,1,12,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00002-01,213,.Đường Đông Khê đi Đông Ninh - Đông Hoà,Giao cắt Quốc lộ 47,Làng Thượng xã Đông Hoà,1,Thanh Hoa,DS,,3,0,4.2,4.2,3.5,6,1,1,4,3,3,8,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213DS00002-02,213,.Đường Đông Khê đi Đông Ninh - Đông Hoà,Giao cắt Quốc lộ 47,Làng Thượng xã Đông Hoà,2,Thanh Hoa,DS,,3,4.2,6.4,2.2,3.5,6,1,1,4,4,3,8,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213DS00003-01,213,.Đường Thiệu Giao - Đ Thanh - Đ Khê - Đ Minh,Xã Thiệu Giao huyện T Hoá,Giao cắt QL 47,1,Thanh Hoa,DS,,3,0,5.8,5.8,3.5,6,1,1,4,3,3,8,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213DS00004-01,213,.Đường  Đ Minh - Đ Hoà - Đ Yên - Đ Văn - Đ Phú,Giao cắt Quốc lộ 47,Ngã 3 Đông Phú đi Đ Nam,1,Thanh Hoa,DS,,3,0,10.8,10.8,3.5,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00005-01,213,.Đường Đông Anh đi Đông Tiến,Giao cắt Quốc lộ 47,Giao cắt Quốc lộ 45,1,Thanh Hoa,DS,,3,0,3,3,3.5,6,1,1,4,3,3,7,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00006-01,213,.Đường Đ Xuân - Đ Thịnh - Đ Văn,Giao cắt Quốc lộ 47,Ngã 3 Đông Văn đi Đông Yên,1,Thanh Hoa,DS,,3,0,3.5,3.5,3.5,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00007-01,213,.Đường Rừng Thông đi Đông Lĩnh,Giao cắt Quốc lộ 45,Làng Tân Lương xã Đ Lĩnh,1,Thanh Hoa,DS,,3,0,0.6,0.6,3.5,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00008-01,213,.Đường Đông Hưng đi Đông Văn,Cầu Máng qua kênh Cầu Ê,Ngã 3 Văn Thắng Đông Văn,1,Thanh Hoa,DS,,3,0,1.5,1.5,3,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00009-01,213,.Đường Đông Quang - Đông Phú - Đông Nam,Khu Đồng Cao Đ Vinh,Giao cắt QL 45  tại xã Q Yên,1,Thanh Hoa,DS,,3,0,6.8,6.8,3.5,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213DS00010-01,213,.Đường Đông Xuân đi Đông Thịnh,Giao cắt Quốc lộ 47,Giao cắt tỉnh lộ 517,1,Thanh Hoa,DS,,3,0,0.5,0.5,3.5,6,1,1,4,3,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00001-01,213,DH-HH.02,QL1A H.Trung,Hoang Khanh,1,Thanh Hoa,HH,,3,0,6,6,3.5,6,1,1,4,3,3,11,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213HH00002-01,213,DH-HH.03,QL1A H.Kim,QL1A Hoang Ly,1,Thanh Hoa,HH,,3,0,12,12,3.5,6,1,1,4,3,4,11,3,4,1,1,12,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00003-01,213,DH-HH.04,QL1A H.Kim,"De ta Song ma, Hoang Xuan",1,Thanh Hoa,HH,,3,0,4.5,4.5,3.5,6,1,1,4,4,3,8,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213HH00004-01,213,DH-HH.05,TL509 H.Trinh,Hoang Cat,1,Thanh Hoa,HH,,3,0,5.1,5.1,3.5,6,1,1,4,3,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00005-01,213,DH-HH.06,Hoang Quy,Hoang Phuong,1,Thanh Hoa,HH,,3,0,0.75,0.75,7.5,6,1,1,4,3,3,11,3,4,3,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00005-02,213,DH-HH.06,Hoang Quy,Hoang Phuong,2,Thanh Hoa,HH,,3,0.75,7.5,6.75,3.5,6,1,1,4,3,4,11,3,4,1,1,12,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00006-01,213,DH-HH.07,QL1A H.Quy',Hoang Khe,1,Thanh Hoa,HH,,3,0,2.5,2.5,3,6,1,1,4,3,3,11,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00007-01,213,DH-HH.08,QL509 H.Luong,DH05 Hoang Khe,1,Thanh Hoa,HH,,3,0,4.8,4.8,3.5,6,1,1,4,4,3,9,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
213HH00008-01,213,DH-HH.11,QL1A H.Qu`y,DH03 Hoang Giang,1,Thanh Hoa,HH,,3,0,6.5,6.5,3.5,6,1,1,4,3,4,10,6,4,1,1,12,4,1000,100,180,80,80,300,120,40,0,80,20,0,2000
213HH00009-01,213,DH-HH.12,QL10 H.Duc,QL10 TT But Son,1,Thanh Hoa,HH,,3,0,2.7,2.7,9,4,1,1,4,3,3,11,2,2,4,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213HH00010-01,213,DH-HH.13,QL10 TT Bim Son,Hoang Truong,1,Thanh Hoa,HH,,3,0,10.7,10.7,3.5,6,1,1,4,3,4,6,5,4,1,1,12,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00011-01,213,DH-HH.13b,DH13 H. Ngoc,Hoang Tien,1,Thanh Hoa,HH,,3,0,4.19,4.19,3.5,6,1,1,4,3,3,11,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00012-01,213,DH-HH.14,QL10,QL1A,1,Thanh Hoa,HH,,3,0,2,2,7,4,1,1,4,3,3,11,5,2,3,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00013-01,213,DH-HH.15,QL 10 H.Minh,Khu CN Hoang Long,1,Thanh Hoa,HH,,3,0,3.65,3.65,7,4,1,1,4,3,3,11,2,2,3,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213HH00014-01,213,DH-HH.16 Hoằng Vinh - Hoằng Lưu - Hoằng Đạo,QL10 H.Vinh,Hoang Luu,1,Thanh Hoa,HH,,3,0,13,13,3.5,6,1,1,4,3,3,11,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00015-01,213,DH-HH.17,Hoang Phuc,DH13 Hoang Ha,1,Thanh Hoa,HH,,3,0,9,9,3.5,6,1,1,4,3,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00016-01,213,DH-HH.17b,Ngoc Dinh,TL510 Hoang Dao,1,Thanh Hoa,HH,,3,0,7.4,7.4,3.5,6,1,1,4,3,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00017-01,213,Hoang Luu - Hoang Thang - Hoang Dao,Hoang Luu,Hoang Dao,1,Thanh Hoa,HH,,3,0,7.4,7.4,3.5,6,1,1,4,3,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00018-01,213,DH-HH.18 Đường Bắc Kênh Nam,Nga tu Goong,"Dao Ninh, Hoang Dao",1,Thanh Hoa,HH,,3,0,3,3,3,6,1,1,4,3,3,11,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00019-01,213,DH-HH.19 Hoằng Phúc - Hoằng Đạo,DH17 H.Dao,DH18 Hoang Dao,1,Thanh Hoa,HH,,3,0,1.5,1.5,3,6,1,1,4,3,3,11,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00020-01,213,DH-HH.21 Đường Hoằng Yến - Hoằng Trường,"xom 1, H.Yen",Hoang Thanh,1,Thanh Hoa,HH,,3,0,10,10,3.5,6,1,1,4,3,3,11,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00021-01,213,DH-HH.22,Hoang Tien,Hoang Phu,1,Thanh Hoa,HH,,3,0,4.6,4.6,3.5,6,1,1,4,3,3,11,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00022-01,213,DH-HH.24,Hoang Tien,Hoang Phu,1,Thanh Hoa,HH,,3,0,8,8,3.5,6,1,1,4,3,3,11,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00023-01,213,DH-HH.25,"De Song ma, H.Quang",Hoang Luu,1,Thanh Hoa,HH,,3,0,7,7,3.5,6,1,1,4,3,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00024-01,213,DH-HH.26,Hoang Thang,Hoang Loc,1,Thanh Hoa,HH,,3,0,3.6,3.6,3.5,6,1,1,4,3,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00025-01,213,DH-HH.27,Duong Tranh QL10,Hoang Duc,1,Thanh Hoa,HH,,3,0,0.6,0.6,3.5,7,1,1,4,3,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00026-01,213,DH-HH.28,Cau Cach,"xom 1, Hoang Yen",1,Thanh Hoa,HH,,3,0,5.6,5.6,3.5,7,1,1,4,3,3,9,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00027-01,213,DH-HH.29,Hoang Long,TT Tao Xuyen,1,Thanh Hoa,HH,,3,0,0.24,0.24,5.5,5,1,1,4,3,3,7,3,3,2,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00028-01,213,DH-HH.30,Hoang Thanh,Hoang Chau,1,Thanh Hoa,HH,,3,0,3.9,3.9,3.5,6,1,1,4,3,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00029-01,213,DH-HH.31,Hoang Khanh,De Song Ma,1,Thanh Hoa,HH,,3,0,3.5,3.5,3.5,6,1,1,4,3,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00030-01,213,DH-HH.32,Hoang Thang,Hoang Luu,1,Thanh Hoa,HH,,3,0,2.3,2.3,3.5,6,1,1,4,3,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00031-01,213,DH-HH.33,H.Dao TL510 ,Hoang Tien TL510b,1,Thanh Hoa,HH,,3,0,2.2,2.2,7,4,1,1,4,3,3,10,5,2,3,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HH00032-01,213,DH-HH.34,H.Hop,Hoang Ly,1,Thanh Hoa,HH,,3,0,4.6,4.6,3.5,6,1,1,4,3,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HH00033-01,213,DH-HH.35,QL10 TT Bim Son,Hoang Dao,1,Thanh Hoa,HH,,3,0,7.4,7.4,3.5,6,1,1,4,3,3,10,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213HH00034-01,213,Hoang Thanh - Trach - Tan,Hoang Thanh,Hoang Tan,1,Thanh Hoa,HH,,3,0,6,6,3.5,6,1,1,4,3,3,8,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HL00001-01,213,Nga tu Buu dien - Cau Mang,Buu dien Huyen,Cau Mang,1,Thanh Hoa,HL,,3,0,1.9,1.9,3.5,6,1,1,4,3,3,7,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HL00002-01,213,Duong cho Loc Tan - Cho Lai,Cho Loc Tan,Cho Lai,1,Thanh Hoa,HL,,3,0,2.5,2.5,3.5,6,1,1,4,1,3,7,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HL00003-01,213,Duong Loc Tan - Phong Loc,Loc Tan,Phong Loc,1,Thanh Hoa,HL,,3,0,2.1,2.1,3.5,6,1,1,4,3,3,10,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
213HL00004-01,213,Duong Van Loc - Cau Loc,Van Loc,Cau Loc,1,Thanh Hoa,HL,,3,0,6.4,6.4,3.5,6,1,1,4,3,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
213HL00005-01,213,Duong My Loc - Dong Loc,My Loc,Dong Loc,1,Thanh Hoa,HL,,3,0,8.2,8.2,3.5,6,1,1,4,3,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
213HL00006-01,213,Duong Thinh Loc - Hoa Loc,QL10 ,Cang ca,1,Thanh Hoa,HL,,3,0,3.5,3.5,3.5,6,1,1,4,4,3,9,3,4,1,2,11,0,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
